Student_ID,Year,Domain,Difficulty,Correct,Score
2025FE128,2025,CN,Difficult,0,0
2025FE128,2025,Aptitude,Moderate,0,0
2025FE128,2025,Aptitude,Difficult,1,10
2025FE128,2025,Aptitude,Easy,1,10
2025FE129,2025,DSA,Difficult,0,0
2025FE129,2025,DSA,Difficult,0,0
2025FE129,2025,DSA,Easy,1,10
2025FE129,2025,DBMS,Moderate,0,0
2025FE129,2025,DBMS,Moderate,1,10
2025FE129,2025,DBMS,Difficult,1,10
2025FE129,2025,OS,Easy,1,10
2025FE129,2025,OS,Difficult,1,10
2025FE129,2025,OS,Easy,0,0
2025FE129,2025,CN,Difficult,1,10
2025FE129,2025,CN,Difficult,0,0
2025FE129,2025,CN,Difficult,0,0
2025FE129,2025,Aptitude,Easy,0,0
2025FE129,2025,Aptitude,Difficult,0,0
2025FE129,2025,Aptitude,Moderate,1,10
2025FE130,2025,DSA,Moderate,0,0
2025FE130,2025,DSA,Difficult,1,10
2025FE130,2025,DSA,Moderate,0,0
2025FE130,2025,DBMS,Difficult,0,0
2025FE130,2025,DBMS,Easy,1,10
2025FE130,2025,DBMS,Difficult,1,10
2025FE130,2025,OS,Difficult,0,0
2025FE130,2025,OS,Easy,0,0
2025FE130,2025,OS,Difficult,0,0
2025FE130,2025,CN,Moderate,0,0
2025FE130,2025,CN,Moderate,1,10
2025FE130,2025,CN,Difficult,1,10
2025FE130,2025,Aptitude,Moderate,0,0
2025FE130,2025,Aptitude,Difficult,0,0
2025FE130,2025,Aptitude,Difficult,0,0
2025FE131,2025,DSA,Difficult,1,10
2025FE131,2025,DSA,Difficult,0,0
2025FE131,2025,DSA,Difficult,1,10
2025FE131,2025,DBMS,Easy,1,10
2025FE131,2025,DBMS,Difficult,0,0
2025FE131,2025,DBMS,Easy,1,10
2025FE131,2025,OS,Difficult,0,0
2025FE131,2025,OS,Easy,1,10
2025FE131,2025,OS,Easy,1,10
2025FE131,2025,CN,Moderate,0,0
2025FE131,2025,CN,Moderate,0,0
2025FE131,2025,CN,Difficult,0,0
2025FE131,2025,Aptitude,Moderate,0,0
2025FE131,2025,Aptitude,Difficult,1,10
2025FE131,2025,Aptitude,Moderate,1,10
2025FE132,2025,DSA,Easy,1,10
2025FE132,2025,DSA,Moderate,1,10
2025FE132,2025,DSA,Moderate,0,0
2025FE132,2025,DBMS,Difficult,0,0
2025FE132,2025,DBMS,Moderate,1,10
2025FE132,2025,DBMS,Difficult,0,0
2025FE132,2025,OS,Moderate,1,10
2025FE132,2025,OS,Difficult,1,10
2025FE132,2025,OS,Difficult,0,0
2025FE132,2025,CN,Difficult,0,0
2025FE132,2025,CN,Moderate,0,0
2025FE132,2025,CN,Difficult,1,10
2025FE132,2025,Aptitude,Difficult,1,10
2025FE132,2025,Aptitude,Difficult,0,0
2025FE132,2025,Aptitude,Moderate,0,0
2025FE133,2025,DSA,Difficult,0,0
2025FE133,2025,DSA,Moderate,1,10
2025FE133,2025,DSA,Moderate,1,10
2025FE133,2025,DBMS,Moderate,1,10
2025FE133,2025,DBMS,Easy,0,0
2025FE133,2025,DBMS,Moderate,0,0
2025FE133,2025,OS,Easy,1,10
2025FE133,2025,OS,Easy,0,0
2025FE133,2025,OS,Difficult,0,0
2025FE133,2025,CN,Easy,0,0
2025FE133,2025,CN,Moderate,1,10
2025FE133,2025,CN,Difficult,1,10
2025FE133,2025,Aptitude,Easy,1,10
2025FE133,2025,Aptitude,Moderate,0,0
2025FE133,2025,Aptitude,Easy,1,10
2025FE134,2025,DSA,Difficult,0,0
2025FE134,2025,DSA,Easy,0,0
2025FE134,2025,DSA,Moderate,0,0
2025FE134,2025,DBMS,Easy,0,0
2025FE134,2025,DBMS,Easy,1,10
2025FE134,2025,DBMS,Difficult,0,0
2025FE134,2025,OS,Easy,0,0
2025FE134,2025,OS,Difficult,0,0
2025FE134,2025,OS,Difficult,1,10
2025FE134,2025,CN,Difficult,1,10
2025FE134,2025,CN,Moderate,0,0
2025FE134,2025,CN,Moderate,0,0
2025FE134,2025,Aptitude,Moderate,1,10
2025FE134,2025,Aptitude,Moderate,1,10
2025FE134,2025,Aptitude,Difficult,1,10
2025FE135,2025,DSA,Difficult,0,0
2025FE135,2025,DSA,Easy,0,0
2025FE135,2025,DSA,Difficult,1,10
2025FE135,2025,DBMS,Difficult,0,0
2025FE135,2025,DBMS,Easy,0,0
2025FE135,2025,DBMS,Moderate,1,10
2025FE135,2025,OS,Difficult,1,10
2025FE135,2025,OS,Difficult,0,0
2025FE135,2025,OS,Moderate,0,0
2025FE135,2025,CN,Difficult,0,0
2025FE135,2025,CN,Easy,0,0
2025FE135,2025,CN,Moderate,1,10
2025FE135,2025,Aptitude,Moderate,1,10
2025FE135,2025,Aptitude,Difficult,0,0
2025FE135,2025,Aptitude,Easy,0,0
2025FE136,2025,DSA,Moderate,0,0
2025FE136,2025,DSA,Moderate,1,10
2025FE136,2025,DSA,Easy,1,10
2025FE136,2025,DBMS,Moderate,0,0
2025FE136,2025,DBMS,Moderate,0,0
2025FE136,2025,DBMS,Easy,0,0
2025FE136,2025,OS,Moderate,1,10
2025FE136,2025,OS,Easy,0,0
2025FE136,2025,OS,Moderate,1,10
2025FE136,2025,CN,Moderate,1,10
2025FE136,2025,CN,Easy,1,10
2025FE136,2025,CN,Difficult,0,0
2025FE136,2025,Aptitude,Difficult,0,0
2025FE136,2025,Aptitude,Moderate,0,0
2025FE136,2025,Aptitude,Moderate,0,0
2025FE137,2025,DSA,Easy,0,0
2025FE137,2025,DSA,Difficult,0,0
2025FE137,2025,DSA,Moderate,0,0
2025FE137,2025,DBMS,Easy,0,0
2025FE137,2025,DBMS,Easy,0,0
2025FE137,2025,DBMS,Easy,1,10
2025FE137,2025,OS,Easy,1,10
2025FE137,2025,OS,Easy,1,10
2025FE137,2025,OS,Difficult,1,10
2025FE137,2025,CN,Moderate,1,10
2025FE137,2025,CN,Moderate,0,0
2025FE137,2025,CN,Easy,0,0
2025FE137,2025,Aptitude,Moderate,0,0
2025FE137,2025,Aptitude,Moderate,1,10
2025FE137,2025,Aptitude,Moderate,1,10
2025FE138,2025,DSA,Difficult,1,10
2025FE138,2025,DSA,Moderate,0,0
2025FE138,2025,DSA,Difficult,1,10
2025FE138,2025,DBMS,Difficult,0,0
2025FE138,2025,DBMS,Easy,1,10
2025FE138,2025,DBMS,Difficult,0,0
2025FE138,2025,OS,Difficult,0,0
2025FE138,2025,OS,Difficult,1,10
2025FE138,2025,OS,Easy,0,0
2025FE138,2025,CN,Easy,0,0
2025FE138,2025,CN,Easy,1,10
2025FE138,2025,CN,Difficult,1,10
2025FE138,2025,Aptitude,Difficult,1,10
2025FE138,2025,Aptitude,Moderate,0,0
2025FE138,2025,Aptitude,Moderate,1,10
2025FE139,2025,DSA,Easy,0,0
2025FE139,2025,DSA,Easy,0,0
2025FE139,2025,DSA,Difficult,1,10
2025FE139,2025,DBMS,Easy,1,10
2025FE139,2025,DBMS,Moderate,0,0
2025FE139,2025,DBMS,Moderate,1,10
2025FE139,2025,OS,Easy,1,10
2025FE139,2025,OS,Difficult,1,10
2025FE139,2025,OS,Easy,0,0
2025FE139,2025,CN,Easy,1,10
2025FE139,2025,CN,Difficult,0,0
2025FE139,2025,CN,Moderate,1,10
2025FE139,2025,Aptitude,Moderate,1,10
2025FE139,2025,Aptitude,Moderate,1,10
2025FE139,2025,Aptitude,Easy,1,10
2025FE140,2025,DSA,Easy,0,0
2025FE140,2025,DSA,Difficult,1,10
2025FE140,2025,DSA,Easy,0,0
2025FE140,2025,DBMS,Moderate,0,0
2025FE140,2025,DBMS,Difficult,0,0
2025FE140,2025,DBMS,Easy,1,10
2025FE140,2025,OS,Easy,0,0
2025FE140,2025,OS,Difficult,1,10
2025FE140,2025,OS,Moderate,1,10
2025FE140,2025,CN,Easy,1,10
2025FE140,2025,CN,Easy,0,0
2025FE140,2025,CN,Difficult,1,10
2025FE140,2025,Aptitude,Easy,1,10
2025FE140,2025,Aptitude,Easy,1,10
2025FE140,2025,Aptitude,Difficult,1,10
2025FE141,2025,DSA,Difficult,1,10
2025FE141,2025,DSA,Difficult,0,0
2025FE141,2025,DSA,Moderate,0,0
2025FE141,2025,DBMS,Moderate,0,0
2025FE141,2025,DBMS,Easy,1,10
2025FE141,2025,DBMS,Moderate,1,10
2025FE141,2025,OS,Easy,0,0
2025FE141,2025,OS,Moderate,0,0
2025FE141,2025,OS,Difficult,1,10
2025FE141,2025,CN,Difficult,1,10
2025FE141,2025,CN,Easy,0,0
2025FE141,2025,CN,Difficult,0,0
2025FE141,2025,Aptitude,Difficult,1,10
2025FE141,2025,Aptitude,Easy,1,10
2025FE141,2025,Aptitude,Difficult,1,10
2025FE142,2025,DSA,Moderate,1,10
2025FE142,2025,DSA,Easy,1,10
2025FE142,2025,DSA,Easy,1,10
2025FE142,2025,DBMS,Moderate,1,10
2025FE142,2025,DBMS,Difficult,0,0
2025FE142,2025,DBMS,Easy,0,0
2025FE142,2025,OS,Moderate,0,0
2025FE142,2025,OS,Difficult,0,0
2025FE142,2025,OS,Difficult,0,0
2025FE142,2025,CN,Easy,0,0
2025FE142,2025,CN,Moderate,1,10
2025FE142,2025,CN,Difficult,1,10
2025FE142,2025,Aptitude,Moderate,0,0
2025FE142,2025,Aptitude,Moderate,0,0
2025FE142,2025,Aptitude,Moderate,1,10
2025FE143,2025,DSA,Easy,0,0
2025FE143,2025,DSA,Difficult,1,10
2025FE143,2025,DSA,Moderate,0,0
2025FE143,2025,DBMS,Difficult,1,10
2025FE143,2025,DBMS,Easy,0,0
2025FE143,2025,DBMS,Moderate,1,10
2025FE143,2025,OS,Moderate,0,0
2025FE143,2025,OS,Moderate,0,0
2025FE143,2025,OS,Easy,1,10
2025FE143,2025,CN,Easy,0,0
2025FE143,2025,CN,Difficult,1,10
2025FE143,2025,CN,Easy,1,10
2025FE143,2025,Aptitude,Moderate,0,0
2025FE143,2025,Aptitude,Difficult,0,0
2025FE143,2025,Aptitude,Difficult,0,0
2025FE144,2025,DSA,Easy,1,10
2025FE144,2025,DSA,Difficult,0,0
2025FE144,2025,DSA,Easy,0,0
2025FE144,2025,DBMS,Moderate,1,10
2025FE144,2025,DBMS,Difficult,1,10
2025FE144,2025,DBMS,Difficult,0,0
2025FE144,2025,OS,Easy,0,0
2025FE144,2025,OS,Easy,1,10
2025FE144,2025,OS,Moderate,0,0
2025FE144,2025,CN,Easy,1,10
2025FE144,2025,CN,Difficult,0,0
2025FE144,2025,CN,Difficult,0,0
2025FE144,2025,Aptitude,Easy,1,10
2025FE144,2025,Aptitude,Difficult,1,10
2025FE144,2025,Aptitude,Difficult,1,10
2025FE145,2025,DSA,Difficult,1,10
2025FE145,2025,DSA,Difficult,0,0
2025FE145,2025,DSA,Moderate,0,0
2025FE145,2025,DBMS,Moderate,0,0
2025FE145,2025,DBMS,Difficult,1,10
2025FE145,2025,DBMS,Easy,0,0
2025FE145,2025,OS,Difficult,0,0
2025FE145,2025,OS,Difficult,0,0
2025FE145,2025,OS,Moderate,0,0
2025FE145,2025,CN,Easy,1,10
2025FE145,2025,CN,Easy,0,0
2025FE145,2025,CN,Easy,1,10
2025FE145,2025,Aptitude,Difficult,1,10
2025FE145,2025,Aptitude,Moderate,1,10
2025FE145,2025,Aptitude,Difficult,1,10
2025FE146,2025,DSA,Difficult,0,0
2025FE146,2025,DSA,Difficult,1,10
2025FE146,2025,DSA,Difficult,1,10
2025FE146,2025,DBMS,Easy,1,10
2025FE146,2025,DBMS,Difficult,1,10
2025FE146,2025,DBMS,Difficult,1,10
2025FE146,2025,OS,Moderate,1,10
2025FE146,2025,OS,Easy,0,0
2025FE146,2025,OS,Difficult,0,0
2025FE146,2025,CN,Moderate,1,10
2025FE146,2025,CN,Easy,0,0
2025FE146,2025,CN,Moderate,0,0
2025FE146,2025,Aptitude,Moderate,1,10
2025FE146,2025,Aptitude,Easy,0,0
2025FE146,2025,Aptitude,Easy,1,10
2025FE147,2025,DSA,Difficult,0,0
2025FE147,2025,DSA,Difficult,0,0
2025FE147,2025,DSA,Moderate,1,10
2025FE147,2025,DBMS,Easy,1,10
2025FE147,2025,DBMS,Difficult,0,0
2025FE147,2025,DBMS,Moderate,1,10
2025FE147,2025,OS,Moderate,1,10
2025FE147,2025,OS,Moderate,1,10
2025FE147,2025,OS,Moderate,1,10
2025FE147,2025,CN,Easy,0,0
2025FE147,2025,CN,Moderate,1,10
2025FE147,2025,CN,Moderate,0,0
2025FE147,2025,Aptitude,Easy,1,10
2025FE147,2025,Aptitude,Difficult,0,0
2025FE147,2025,Aptitude,Easy,1,10
2025FE148,2025,DSA,Difficult,1,10
2025FE148,2025,DSA,Easy,0,0
2025FE148,2025,DSA,Moderate,1,10
2025FE148,2025,DBMS,Moderate,0,0
2025FE148,2025,DBMS,Moderate,0,0
2025FE148,2025,DBMS,Moderate,1,10
2025FE148,2025,OS,Easy,1,10
2025FE148,2025,OS,Moderate,1,10
2025FE148,2025,OS,Moderate,1,10
2025FE148,2025,CN,Easy,1,10
2025FE148,2025,CN,Difficult,0,0
2025FE148,2025,CN,Easy,1,10
2025FE148,2025,Aptitude,Moderate,1,10
2025FE148,2025,Aptitude,Difficult,0,0
2025FE148,2025,Aptitude,Moderate,1,10
2025FE149,2025,DSA,Difficult,0,0
2025FE149,2025,DSA,Moderate,0,0
2025FE149,2025,DSA,Moderate,1,10
2025FE149,2025,DBMS,Moderate,1,10
2025FE149,2025,DBMS,Moderate,0,0
2025FE149,2025,DBMS,Moderate,0,0
2025FE149,2025,OS,Moderate,1,10
2025FE149,2025,OS,Easy,0,0
2025FE149,2025,OS,Difficult,0,0
2025FE149,2025,CN,Difficult,1,10
2025FE149,2025,CN,Difficult,1,10
2025FE149,2025,CN,Difficult,1,10
2025FE149,2025,Aptitude,Difficult,1,10
2025FE149,2025,Aptitude,Difficult,0,0
2025FE149,2025,Aptitude,Moderate,1,10
2025FE150,2025,DSA,Moderate,1,10
2025FE150,2025,DSA,Easy,0,0
2025FE150,2025,DSA,Difficult,1,10
2025FE150,2025,DBMS,Difficult,1,10
2025FE150,2025,DBMS,Easy,1,10
2025FE150,2025,DBMS,Difficult,1,10
2025FE150,2025,OS,Moderate,0,0
2025FE150,2025,OS,Difficult,0,0
2025FE150,2025,OS,Difficult,1,10
2025FE150,2025,CN,Moderate,0,0
2025FE150,2025,CN,Moderate,0,0
2025FE150,2025,CN,Moderate,0,0
2025FE150,2025,Aptitude,Difficult,1,10
2025FE150,2025,Aptitude,Moderate,0,0
2025FE150,2025,Aptitude,Difficult,1,10
